claim_id,dwellings,damaged_area_m2,land_rate_incl_gst,wall_face_m2,wall_rate_excl_gst,new_wall_face_m2,new_wall_rate_excl_gst,spoil_m3,liq_cost_excl_gst,site_multiplier,has_damaged_wall,has_new_wall,has_liquefaction,has_crossing,access,earthworks,constructability,lon,lat
0017e6f7-95ee-4d2a-8bff-569d98d70ec8,29,2824.0332,1908.02781,0.0,0.0,0.0,766.6375,0.0,4000.0,0.05,0,0,1,0,M,E,E,174.79877,-41.315823
00191a75-aed6-4265-a79b-faa275f0040c,1,286.0372,1891.519729,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.781974,-41.312858
001e2f9c-9846-4a4d-aff2-1de9e7b091c7,1,192.3988,1603.475557,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.785665,-41.310831
00224faa-3597-401e-b493-559fc185861b,1,0.0,1142.34953,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.804041,-41.320762
002e15d9-b27f-4a99-b94d-703b11215eab,3,0.0,816.216729,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,E,E,D,174.790461,-41.320087
0035a155-c4d3-4860-80e0-6c17481b3d61,1,0.0,1125.800303,4.679205,1224.08,0.0,766.6375,0.0,0.0,0.0,1,0,0,0,E,E,E,174.780191,-41.32105
003d3c1a-1508-4af9-9994-80fcb20c6db5,1,0.0,991.122512,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.791828,-41.323279
0055aa62-333d-49e8-8a1b-4277448835ed,5,212.7684,1832.043468,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.782401,-41.314083
0056ff07-ee70-495f-9a55-26d6aed9bd34,1,0.0,1011.977159,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.774239,-41.318887
006bb445-5439-42ea-b548-37890d2a9f37,1,265.9492,1898.858421,0.0,0.0,0.0,766.6375,0.0,2500.0,0.05,0,0,1,0,M,E,E,174.798155,-41.318733
00745333-cf86-4178-8cf6-cd6f9d7d5cbd,2,0.0,990.554977,15.245824,798.8,0.0,766.6375,0.0,0.0,0.05,1,0,0,0,E,E,M,174.786084,-41.314107
0078e0fc-2637-4256-9eb7-fbcc31d32e82,204,9455.3755,1914.25568,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.797312,-41.320746
007dffa2-4fe6-481f-8915-03b58be4847f,78,0.0,1733.759513,0.0,0.0,0.0,766.6375,0.0,0.0,0.15,0,0,0,0,D,E,M,174.77707,-41.315909
009a277d-d7c4-4b58-8d6b-05d62d18cb1b,8,1063.7888,1589.174026,0.0,0.0,0.0,766.6375,0.0,4000.0,0.05,0,0,1,0,M,E,E,174.773689,-41.319588
00a13e09-7124-4c6b-91fc-d984956f9438,1,382.5228,1863.010569,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,M,E,E,174.774154,-41.320472
00a83d76-9c9c-4d92-8d56-b16f1336cabb,1,0.0,909.012467,16.982664,643.19,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.788437,-41.322848
00ac4d7e-2245-4bfa-b36a-ef65994b6d02,80,2098.3019,1603.806741,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.775671,-41.320418
00b30852-560a-437d-80fa-4ea99252c9bd,1,0.0,973.098993,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.792415,-41.316641
00b974d4-46b6-4b95-af89-c9ee9a64e2f0,1,199.3374,1443.778105,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.775241,-41.310085
00d77ac6-dd09-4ac8-b579-63fc9a08a5e3,62,0.0,1653.700708,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.774522,-41.319986
00fc63fa-64de-4b7e-ae33-4c6b1d52eda6,1,351.0796,1711.521711,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.793825,-41.324795
00ffe249-5edc-4469-92f3-ff5339ea7ebf,32,3311.1432,1860.586063,0.0,0.0,0.0,766.6375,0.0,500.0,0.1,0,0,1,0,D,E,E,174.782844,-41.312048
010de096-719e-4a30-88c7-bb2536becaa6,2,0.0,1736.885685,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.778675,-41.311224
0120d782-7901-4838-9ae8-012ec8626771,2,0.0,1691.829478,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.78272,-41.319256
012c131a-dea5-4ece-8e66-1e6f0f73959e,1,0.0,1982.685871,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.778421,-41.318514
013e2470-1f18-4ba8-bb26-de64e222bd9e,1,348.4258,1491.214217,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.791981,-41.309499
013e95bf-9010-48c0-9d74-cd5410631188,49,0.0,1373.345098,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.794094,-41.3182
014b0c5d-7336-4a78-9001-5cc20f3c6236,1,443.0399,1863.936241,0.0,0.0,0.0,766.6375,0.0,2500.0,0.1,0,0,1,0,M,E,M,174.773487,-41.32263
015ac9d8-763d-4df5-b585-423b129c132f,1,0.0,1772.05681,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.793833,-41.324126
0160f214-7481-45ec-b68b-25aafb7ea6a6,32,5125.2597,1305.864358,0.0,0.0,0.0,766.6375,0.0,1500.0,0.15,0,0,1,0,D,E,M,174.792179,-41.313737
01798289-a827-4429-83fb-9779d8f74842,1,247.5364,1903.102729,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,M,E,E,174.799194,-41.319219
017cdab6-2831-49b3-90ff-d2081eb90e87,1,133.9137,1022.249781,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.774903,-41.322536
018d3ae8-debe-4c14-8b06-2870c121761e,1,0.0,1128.481597,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.774784,-41.324293
0193335e-e8d7-4b28-918a-4bb005ed744a,1,298.8925,2111.101196,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.778312,-41.323623
0195e45b-ace1-4635-9714-639e2d215e55,1,209.8923,1760.481543,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.781837,-41.317222
01a22601-12a1-44b2-afc1-dcef20b2f7a4,35,1798.6348,1602.442088,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,E,E,M,174.781641,-41.316088
01b4d137-3ac2-408b-9de3-c572fc374ef4,1,472.2459,1669.724653,19.014817,879.87,0.0,766.6375,0.0,500.0,0.05,1,0,1,0,E,E,M,174.782059,-41.311292
01bfcbc4-189f-4d9d-ab12-78c803c908a2,1,351.4618,1726.55234,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.793829,-41.324471
01dc54ba-d152-41ad-9d5a-c0456ccee952,10,0.0,1740.044321,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,M,E,E,174.774721,-41.3248
01f10eda-7ec1-4cbd-852d-fc471e1260a1,1,199.4577,1552.382228,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.779661,-41.322732
01f4c88f-c20c-48a2-a1e1-c3994510daa1,1,0.0,981.001951,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.775383,-41.312565
01f97a58-c26c-468a-b02f-b75858b5575b,2,0.0,1496.917094,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.777329,-41.312579
020bec09-5144-4009-ba86-8fc88fff15e8,1,586.9446,1924.331232,0.0,0.0,0.0,766.6375,0.0,2500.0,0.05,0,0,1,0,M,E,E,174.798404,-41.317793
0215e2db-f277-44a4-a667-19452391ed61,2,312.8222,1713.372155,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.781823,-41.312288
0243d80e-0dc7-4ca2-bc51-f51543b0150f,1,0.0,1910.526745,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.79674,-41.323123
025ae5d7-1b0d-4276-83e1-11b31af07cf1,1,0.0,1583.40038,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.786899,-41.310661
026b63ad-7872-4195-bb58-96c007a3e0bc,1,449.6351,1935.042901,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.798891,-41.320506
0274c54e-9433-4814-b7b6-622a2cb5a32a,2,0.0,1682.572089,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.78298,-41.319192
02788e53-8f18-4252-919f-b6ccb1e8d7d6,1,0.0,908.880319,28.035176,1224.08,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.789808,-41.320201
02844033-fb54-4667-b5ca-f388dfe7663f,7,507.0956,1783.68129,0.0,0.0,0.0,766.6375,0.0,4000.0,0.0,0,0,1,0,E,E,E,174.779794,-41.312668
02927ece-e339-4b28-bc02-acd23d4f3ec3,1,390.5465,1915.445762,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.798479,-41.318191
02a266ef-3a52-4444-b6e0-e4ff5167f632,1,321.932,1999.675342,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.780221,-41.319
02a93c7b-d5be-4814-be43-5cd06ec928a8,1,0.0,2051.64843,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,M,E,E,174.776415,-41.311042
02c138ab-45fa-49a8-90ac-e7873172df1b,1,240.5155,2089.29887,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.772347,-41.321786
02c72dac-ab14-489e-b6b4-6de435a6d5c9,1,0.0,1506.481551,17.000786,879.87,0.0,766.6375,0.0,0.0,0.15,1,0,0,0,M,E,D,174.775738,-41.312991
02d672fd-0ee8-4e6a-9e86-e092694dc40f,2,249.6514,1511.334324,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.775002,-41.320793
02e1b503-0848-41bf-9243-d1a1150eb351,1,0.0,1934.237158,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.799245,-41.323702
0309c705-854f-4cee-843e-735147a68bed,1,0.0,1022.901453,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.78636,-41.313116
0317e709-11e5-4523-b514-9c8c4712a29a,1,1694.1748,1932.869505,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.802628,-41.324661
03197314-7a0c-4a3d-a7e0-d89245d25379,1,0.0,803.865111,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,E,E,D,174.792797,-41.322131
03243698-c5c2-4fc7-bc58-b57105d3096f,3,0.0,1525.753835,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.791288,-41.310503
032e901d-ffa1-425b-a0eb-0e1e084182fa,1,524.612,1863.899725,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.795391,-41.317816
0332a852-a121-46ac-9e0f-a8637ce9ccbd,12,3937.7636,1839.64186,0.0,0.0,0.0,766.6375,0.0,500.0,0.1,0,0,1,0,D,E,E,174.803784,-41.317876
0335dacf-96b9-4209-b500-1197a96437c2,70,0.0,1552.638018,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.778638,-41.310586
033e376f-1a25-497c-a108-3fc470debf7c,5,0.0,934.899371,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.786728,-41.314169
0349e025-b524-4cec-8911-596902c4771a,5,0.0,1771.748838,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.783545,-41.312916
0360e9a6-953d-4921-b229-3381d477a3d3,2,0.0,1517.164842,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.776565,-41.319019
038e03b0-f790-4af3-9fda-ac8e9ae03810,4,0.0,1831.092229,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,M,E,E,174.801994,-41.320824
03b27e89-b1bb-4812-97ac-a20bee4c0617,4,0.0,1714.572401,46.008351,798.8,0.0,766.6375,0.0,200.0,0.1,1,0,1,0,D,E,E,174.778589,-41.315224
03bbfd60-2327-4f7a-8ec2-eb8b598cd385,3,105.3978,1680.317098,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.775113,-41.320001
03c9559c-e09f-4e2e-8237-5896946b5b7e,1,0.0,991.794348,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.775417,-41.322978
03dc0301-b79a-4927-9dc7-cd7e95fc9aaf,1,3.9943,906.915373,11.04794,798.8,0.0,766.6375,1.884367,0.0,0.05,1,0,0,0,E,E,M,174.79165,-41.318847
03dc32c4-8c37-4985-80d4-4b656819a07c,4,656.2759,1414.622079,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,M,E,E,174.77924,-41.314899
03df3fc5-941c-4955-917a-1e5508d2e6a5,2,0.0,860.310817,18.920942,744.69,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.778124,-41.313201
03e2bb3a-5b06-4819-90f1-ddc88b65225b,1,0.0,1684.767698,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.783246,-41.31915
03fe3d0a-a549-41fb-8b0b-57ea760e59e4,10,0.0,1603.421769,0.0,0.0,0.0,766.6375,0.0,200.0,0.2,0,0,1,0,D,E,D,174.783222,-41.311451
041432a9-2777-4953-a0a3-2db018c8ef70,1,111.3839,1752.189622,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.779629,-41.313904
0415b114-16bd-4378-96b8-dd58162a3b6c,3,0.0,953.829675,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,M,E,M,174.786141,-41.317577
04192406-3693-472e-aa5e-7f554b2cc883,1,0.0,1851.695873,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.794983,-41.323603
0420f21e-fd35-4565-9b12-6e542d53de61,1,285.161,1627.623299,6.332517,1224.08,0.0,766.6375,0.0,500.0,0.0,1,0,1,0,E,E,E,174.784555,-41.310519
04229536-41e1-494c-93a8-bfc667a8b1e9,1,636.1684,1897.342,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.796196,-41.315188
042aa65e-82a0-401a-bb16-2b900ea2ee3c,2,398.0844,1874.256539,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.798631,-41.32251
042c8433-3507-4814-9cf0-636b448aaedb,6,0.0,1980.247351,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.79835,-41.324251
042c85fe-d27b-4e4c-bd0d-81e4c943ed82,1,5386.8652,1909.304348,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.800507,-41.317193
04300f5f-b5f5-4b21-88f2-0d1f77944378,36,4535.0278,1540.293863,0.0,0.0,0.0,766.6375,0.0,1500.0,0.2,0,0,1,0,D,E,D,174.782142,-41.317967
044a33db-c3a4-4246-857f-99e1c27bc6a1,23,0.0,1825.768716,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.805334,-41.317975
045d8f13-05fd-4f3e-ac03-e498dc59de50,5,0.0,1752.664643,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.78366,-41.313524
045ff706-a446-4b88-80df-a9f86fbbac8e,1,0.0,1659.488079,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,M,E,E,174.779256,-41.321727
04788f56-afce-480f-8a28-8baf1ff86121,1,0.0,1832.268498,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.801246,-41.319793
047e86c6-8e85-4145-9ffa-2cc0d824ffe6,1,0.0,1705.806529,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.792469,-41.314828
04859a58-c394-47ce-b0e7-01937c7744b1,1,213.5793,1678.995341,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.785436,-41.310399
04b94ce5-8477-41e5-9239-74c364bd5dec,1,314.6398,1694.197316,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.774006,-41.320863
04c185d3-b6de-4b3c-b229-7eb2c743a049,1,0.0,904.945611,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,E,E,D,174.803843,-41.31909
04cb08fa-85bf-4863-8616-335e0937615e,1,464.8101,1368.0918,0.0,0.0,0.0,766.6375,0.0,500.0,0.1,0,0,1,0,M,E,M,174.778867,-41.31579
04e10256-96f8-4f08-923e-0047f321e47b,2,0.0,1003.067165,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,M,E,M,174.804072,-41.319669
04f88cfa-4c16-453b-ac48-eea27471ee61,7,0.0,1756.359311,0.0,0.0,0.0,766.6375,0.0,200.0,0.1,0,0,1,0,D,E,E,174.794791,-41.321992
04fe112c-9eeb-4ff3-974c-59c019588a33,1,0.0,1559.245357,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.778309,-41.32058
051c93b4-4115-4978-9cbc-36d4768657eb,3,0.0,1693.826366,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.792725,-41.315064
051efa0f-e0e4-47e3-b554-212c717a91e7,1,223.6488,1749.788534,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.783567,-41.312246
0543bcb6-69ba-413d-84e6-9d1d3da7f694,1,0.0,1507.75664,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.785356,-41.312273
054abbf5-f57e-4cda-bdd7-6be1c25f7b41,1,0.0,1014.570832,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.776468,-41.31899
05544a71-47ad-479c-b2b6-1f7adecfce1f,1,0.0,1665.250385,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.785816,-41.312206
0562305c-4ccd-42c8-bfb7-b149b2e9dc4f,5,60.8825,1695.771423,0.0,0.0,0.0,766.6375,0.0,4000.0,0.0,0,0,1,0,E,E,E,174.779066,-41.312479
05681ab1-e9ae-4d9d-84bf-3550e4cc1c21,1,0.0,1060.376188,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.785161,-41.316095
056989d8-071f-439d-b881-dbae54cc1e50,1,0.0,1792.997302,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.777895,-41.315055
058626a0-c222-4d13-b676-719a0de233dc,1,264.7197,1989.482046,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.778016,-41.321608
058b34e0-7dbf-4728-b202-2a4df3b0344f,4,420.6003,1771.367058,0.0,0.0,0.0,766.6375,0.0,4000.0,0.05,0,0,1,0,M,E,E,174.783028,-41.314366
059853d3-2882-4cf9-a3fd-53cfc12ecd52,1,85.5948,1899.633236,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.79676,-41.316954
05b0b328-c6f0-425f-949a-07fae49573f0,1,290.9913,1653.463726,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.781875,-41.317608
05b73404-878f-4dab-8a0c-6c30c905f182,1,0.0,1450.065389,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,D,E,E,174.778123,-41.311488
05c0b1da-056f-47ef-92b5-7308d63aca5b,1,0.0,1019.075859,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.790995,-41.316261
05c227bd-9873-4c1b-a543-312b5ce91ad3,1,0.0,2059.211611,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.777518,-41.321785
05d8aa5c-d5ad-41c0-b019-9fd54ccc424a,1,0.0,1084.046434,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.774937,-41.314146
05f7274e-3f3b-48c2-aff6-f81b4d326494,1,404.3819,1649.080746,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.782705,-41.318745
060defa1-02f3-4981-b83d-f538154f8ba8,1,0.0,1765.815505,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.776768,-41.32264
06109b59-4769-489b-9b83-0c30266b6782,1,0.0,1935.941998,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.796853,-41.322753
06123cf5-f474-4fb7-a852-c17de80b51fe,1,0.0,1083.200729,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.776668,-41.321728
06156ba0-d311-4dc0-bb69-2df47f35f0c8,14,0.0,1550.01103,0.0,0.0,0.0,766.6375,0.0,200.0,0.05,0,0,1,0,M,E,E,174.779668,-41.316088
0617a1c0-18ce-460c-b1b6-db9575c52862,1,0.0,1686.873483,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.783832,-41.315789
061985f8-2d6a-44b4-93d0-a60928ea11c7,1,300.0429,1786.522981,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.784603,-41.314406
061dcef2-f993-4ad5-97b4-9acadcbc6c31,1,0.0,910.988116,26.88162,744.69,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.790053,-41.319984
06222b21-5aa0-448f-ac43-63a0a3e98e7b,2,312.4727,2043.298567,6.628836,1224.08,0.0,766.6375,0.0,1500.0,0.0,1,0,1,0,E,E,E,174.779807,-41.320363
062e3e85-cdd9-4aca-bc48-58910b9e118e,1,0.0,897.370211,26.316183,744.69,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.789868,-41.320727
062f5280-0894-4639-a6d3-4cc9c31f08e6,30,0.0,2057.034916,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,D,E,E,174.776307,-41.315623
0643e54f-7d5c-4421-bea2-a24bc2ca1449,1,593.412,1054.034174,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.791025,-41.312094
06603649-67bb-4956-b903-57ce13d66047,1,0.0,844.480576,0.0,0.0,0.0,766.6375,0.0,0.0,0.2,0,0,0,0,D,E,D,174.791384,-41.319716
067190df-6fdd-4ae1-aa99-ca5cb31a2f04,1,621.7276,1703.172369,0.0,0.0,0.0,766.6375,0.0,1500.0,0.05,0,0,1,0,M,E,E,174.792592,-41.312288
06728275-3b00-4468-9120-193e42964034,1,0.0,1403.136812,0.0,0.0,0.0,766.6375,0.0,0.0,0.0,0,0,0,0,E,E,E,174.773994,-41.323129
0673bed3-90c8-4d4a-b6e1-ba8ec616ce8a,1,277.3902,1639.886288,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.784446,-41.310527
067fd160-fb6b-4fab-bca9-afbaf43479a3,1,255.0772,1840.746676,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.794744,-41.317082
06838c17-726a-450d-aeaa-135b9259cb46,2,0.0,1790.844903,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.783201,-41.31267
0687bfee-8e88-41fb-97e7-caccdb1cb88c,3,0.0,890.37012,24.528717,643.19,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.789675,-41.321991
0688cd49-acce-4bbe-87f8-c575e2c32d51,1,0.0,898.54046,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,E,E,D,174.791703,-41.322091
06953c1e-a185-4880-a3e8-203ab7d4220a,5,31.5619,1215.255114,0.0,0.0,20.903826,766.6375,7.050431,200.0,0.2,0,1,1,0,D,E,D,174.782919,-41.319605
06ac7935-0c84-416e-ac98-cb878e2ac8df,5,1352.0963,1841.037936,0.0,0.0,0.0,766.6375,0.0,500.0,0.0,0,0,1,0,E,E,E,174.781908,-41.313723
06ad052a-6bd1-42f8-805c-81cb258121f8,1,0.0,1022.921253,30.874679,1224.08,0.0,766.6375,0.0,0.0,0.05,1,0,0,0,M,E,E,174.790616,-41.317368
06aee659-47d2-41dd-af6a-8b8faf658096,1,0.0,1002.240419,0.0,0.0,0.0,766.6375,0.0,0.0,0.1,0,0,0,0,M,E,M,174.785323,-41.314799
06b00db9-3b6b-4c71-91b3-1c982f3cb3e7,1,0.0,1843.617639,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.7956,-41.323888
06be9bd7-dcb9-4cba-b9b9-dbd081c061a7,1,119.6319,1469.543185,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.776412,-41.320027
06c30936-bf2d-4d2b-976c-fbc86428ed70,43,0.0,1778.57675,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.780944,-41.313865
06da1d6a-75bd-4345-ad10-22103da0b2b4,1,0.0,966.728938,0.0,0.0,0.0,766.6375,0.0,0.0,0.05,0,0,0,0,E,E,M,174.792316,-41.320799
06dfd6ff-a8f5-4876-ac72-691df27c4cfa,1,0.0,1360.527635,0.0,0.0,0.0,766.6375,0.0,200.0,0.1,0,0,1,0,M,E,M,174.779146,-41.323109
0702d682-45cc-4ff4-9d11-9e9461138191,1,0.0,1739.017078,0.0,0.0,0.0,766.6375,0.0,200.0,0.0,0,0,1,0,E,E,E,174.783653,-41.311223
070884d1-fe59-4cfe-9917-cb8c36b1696d,4,0.0,993.16877,15.212587,1224.08,0.0,766.6375,0.0,0.0,0.1,1,0,0,0,E,E,D,174.787198,-41.315741
07150a86-1403-405c-a570-e3f0a3b411da,1,364.6539,1587.076908,0.0,0.0,0.0,766.6375,0.0,1500.0,0.0,0,0,1,0,E,E,E,174.794178,-41.322417
071620e0-d56d-422d-8437-a5019176ff3e,1,267.495,1597.446763,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,M,E,E,174.779745,-41.322149
073c0e3d-067a-487a-9c27-554948cd1e14,1,452.739,1837.118936,0.0,0.0,0.0,766.6375,0.0,500.0,0.05,0,0,1,0,M,E,E,174.794643,-41.317079
07448757-4b66-4823-b45b-7d64668903bd,1,0.0,1553.942552,14.356455,879.87,0.0,766.6375,0.0,0.0,0.0,1,0,0,0,E,E,E,174.784642,-41.31659
