id,river_section_id,wtype,feat_type,name,name_ascii,macronated,length_m
429490,6998574,other,river_cl,,,N,802.1
430793,7214544,other,river_cl,,,N,802.1
429714,6998767,other,river_cl,Puketaha Creek,Puketaha Creek,N,801.8
429941,6999202,other,river_cl,,,N,801.1
429769,6998815,other,river_cl,,,N,800.8
430729,7214440,other,river_cl,,,N,800.1
429557,7212415,other,river_cl,Goat Stream,Goat Stream,N,800.1
432668,7000126,other,river_cl,,,N,800.0
430179,6999512,other,river_cl,,,N,799.5
437771,7008686,other,river_cl,,,N,799.3
430534,6999714,other,river_cl,,,N,799.2
19919,6776606,other,drain_cl,,,N,799.1
430280,6999615,other,river_cl,,,N,799.0
468725,6998547,other,river_cl,Karaka Stream,Karaka Stream,N,798.4
429799,6998844,other,river_cl,,,N,798.4
429934,6999196,other,river_cl,,,N,798.4
469429,7641461,other,river_cl,,,N,798.2
470597,7214651,other,river_cl,,,N,798.0
429226,7640850,other,river_cl,,,N,798.0
430756,7000249,other,river_cl,,,N,797.3
472860,7000492,other,river_cl,,,N,797.0
469491,7641101,other,river_cl,Takapu Stream,Takapu Stream,N,797.0
429779,6998827,other,river_cl,,,N,796.9
430742,7000237,other,river_cl,,,N,796.8
437763,7008679,other,river_cl,Bull Stream,Bull Stream,N,796.6
430244,6999583,other,river_cl,,,N,796.6
469666,8171178,other,river_cl,,,N,796.2
432646,7000105,other,river_cl,,,N,796.0
443213,7008815,other,river_cl,,,N,795.9
430496,6999663,other,river_cl,,,N,795.8
430780,7000270,other,river_cl,,,N,795.8
468682,6998502,other,river_cl,,,N,795.7
479238,7008701,other,river_cl,,,N,795.5
432947,7000510,other,river_cl,,,N,794.8
432809,7000388,other,river_cl,,,N,794.6
430255,6999594,other,river_cl,,,N,794.6
430819,7000311,other,river_cl,,,N,794.5
429843,6999112,other,river_cl,,,N,794.4
429555,6998632,other,river_cl,,,N,794.2
429232,6998478,other,river_cl,,,N,794.0
470613,7214667,other,river_cl,,,N,793.8
430604,6999775,other,river_cl,,,N,793.8
437719,7008633,other,river_cl,,,N,793.7
469651,7213535,other,river_cl,,,N,793.4
468516,7641276,other,river_cl,,,N,793.3
430338,6999879,other,river_cl,,,N,793.0
472836,7214946,other,river_cl,,,N,792.9
430144,6999656,other,river_cl,,,N,792.7
430537,6999717,other,river_cl,,,N,792.6
429688,6998739,other,river_cl,,,N,792.3
429410,6998487,other,river_cl,,,N,791.9
430162,6999494,other,river_cl,,,N,791.9
430609,6858337,other,river_cl,,,N,791.5
432623,7000086,other,river_cl,,,N,791.4
469423,7641442,other,river_cl,,,N,791.3
430023,7641042,other,river_cl,,,N,791.3
430291,7213625,other,river_cl,,,N,791.1
430594,6999765,other,river_cl,,,N,791.0
470145,7213830,other,river_cl,,,N,791.0
468824,7212408,other,river_cl,,,N,790.2
469887,6999960,other,river_cl,,,N,789.9
429218,7640853,other,river_cl,Waipapa Stream,Waipapa Stream,N,789.9
468616,7640977,other,river_cl,,,N,789.8
429263,7641224,other,river_cl,,,N,789.7
430046,7641059,other,river_cl,,,N,789.7
469650,6999546,other,river_cl,,,N,789.7
468778,7212357,other,river_cl,,,N,789.3
469464,7641494,other,river_cl,,,N,789.1
470091,7213773,other,river_cl,,,N,789.1
429643,6998694,other,river_cl,,,N,788.7
429415,6998491,other,river_cl,,,N,788.6
429212,7640841,other,river_cl,Karori Stream,Karori Stream,N,788.3
430524,6999702,other,river_cl,,,N,787.7
432829,7000400,other,river_cl,,,N,787.4
430839,7000331,other,river_cl,,,N,786.6
430108,6999444,other,river_cl,,,N,786.6
430110,6999437,other,river_cl,,,N,786.3
468445,7640866,other,river_cl,,,N,786.0
429695,6998750,other,river_cl,Scholes Creek,Scholes Creek,N,785.7
469991,7213680,other,river_cl,,,N,785.7
437716,7008630,other,river_cl,,,N,785.5
432799,7000376,other,river_cl,,,N,785.4
429809,6998759,other,river_cl,,,N,785.3
469809,7214021,other,river_cl,,,N,785.3
430630,6999800,other,river_cl,,,N,785.2
470144,7213829,other,river_cl,Taupō Stream,Taupo Stream,Y,785.1
472865,7214970,other,river_cl,,,N,784.8
429560,6998637,other,river_cl,,,N,784.6
429267,7640887,other,river_cl,,,N,784.5
430798,7000287,other,river_cl,,,N,784.5
470260,7213940,other,river_cl,,,N,784.5
469978,7214199,other,river_cl,,,N,784.4
432926,7000490,other,river_cl,,,N,784.4
430051,7641063,other,river_cl,,,N,784.2
469916,7213645,other,river_cl,,,N,784.2
430447,6999987,other,river_cl,,,N,784.1
429264,7640875,other,river_cl,,,N,783.4
430371,6999899,other,river_cl,,,N,783.4
470050,7213733,other,river_cl,,,N,783.4
429845,6999116,other,river_cl,,,N,783.1
430356,6999895,other,river_cl,,,N,782.9
429762,6998810,other,river_cl,Wainuiomata Stream,Wainuiomata Stream,N,782.6
429502,6998590,other,river_cl,,,N,782.2
429565,6998641,other,river_cl,,,N,782.2
429553,6998627,other,river_cl,,,N,781.9
430411,6999954,other,river_cl,,,N,781.7
430152,6999481,other,river_cl,,,N,781.6
470206,6999812,other,river_cl,,,N,781.5
470614,7214668,other,river_cl,,,N,781.0
430106,6999439,other,river_cl,Mill Creek,Mill Creek,N,781.0
430870,7000361,other,river_cl,,,N,780.8
469266,7213100,other,river_cl,,,N,780.2
429917,7213102,other,river_cl,,,N,780.0
432825,8418138,other,river_cl,,,N,779.9
429791,6998836,other,river_cl,,,N,779.9
469883,6999961,other,river_cl,,,N,779.7
497950,7225275,other,river_cl,,,N,779.7
429669,6998722,other,river_cl,,,N,779.7
430236,6999569,other,river_cl,,,N,779.5
429229,6998474,other,river_cl,,,N,779.2
469669,7213558,other,river_cl,,,N,779.0
430317,6999861,other,river_cl,,,N,778.6
429784,6998801,other,river_cl,,,N,778.5
468746,7212328,other,river_cl,,,N,778.3
430153,6999482,other,river_cl,,,N,778.1
437711,7008625,other,river_cl,,,N,777.5
430249,6999587,other,river_cl,,,N,777.4
430283,6999619,other,river_cl,,,N,777.4
430849,7214611,other,river_cl,Frances Stream,Frances Stream,N,776.6
468726,6998551,other,river_cl,,,N,776.4
470415,7214470,other,river_cl,,,N,776.3
468710,6998529,other,river_cl,Peak Stream,Peak Stream,N,776.1
430618,7213847,other,river_cl,,,N,775.7
469700,7213581,other,river_cl,,,N,775.4
430212,6999543,other,river_cl,,,N,775.0
429378,7641411,other,river_cl,,,N,774.5
432644,7000018,other,river_cl,,,N,774.4
429496,6998580,other,river_cl,,,N,774.4
430786,7000214,other,river_cl,,,N,774.2
432966,7000531,other,river_cl,,,N,774.2
443242,7225360,other,river_cl,,,N,774.1
468652,7641425,other,river_cl,,,N,774.1
469604,7213494,other,river_cl,,,N,774.1
470212,6999813,other,river_cl,,,N,774.0
430213,6999459,other,river_cl,Cannons Creek,Cannons Creek,N,773.5
432886,7000452,other,river_cl,,,N,773.3
468618,7640974,other,river_cl,,,N,773.0
430312,6999523,other,river_cl,,,N,773.0
430428,6999638,other,river_cl,,,N,772.9
432642,7214191,other,river_cl,,,N,772.8
429437,6998519,other,river_cl,,,N,772.8
469878,7214096,other,river_cl,,,N,772.5
430081,6999409,other,river_cl,,,N,772.4
430856,7214641,other,river_cl,,,N,772.3
429413,6998489,other,river_cl,Waimarara Stream,Waimarara Stream,N,772.1
430137,6999648,other,river_cl,,,N,771.9
432956,7000518,other,river_cl,Quoin Stream,Quoin Stream,N,771.8
429699,7212544,other,river_cl,Tūrere Stream,Turere Stream,Y,771.6
470006,7213691,other,river_cl,,,N,771.4
429942,6999204,other,river_cl,,,N,771.2
469810,7214034,other,river_cl,,,N,771.1
429805,6998848,other,river_cl,,,N,771.0
430592,6999763,other,river_cl,,,N,770.8
472631,7000385,other,river_cl,,,N,770.4
470160,6999782,other,river_cl,,,N,770.1
479194,7225091,other,river_cl,Chilly Stream,Chilly Stream,N,769.9
430494,6999660,other,river_cl,,,N,769.9
469467,6999414,other,river_cl,Korokoro Stream,Korokoro Stream,N,769.6
430653,6999832,other,river_cl,,,N,769.5
430662,6999842,other,river_cl,,,N,769.0
430065,7641077,other,river_cl,,,N,768.9
472783,7214884,other,river_cl,,,N,768.1
430048,7641060,other,river_cl,,,N,767.9
470120,7213804,other,river_cl,,,N,767.7
429384,7641011,other,river_cl,,,N,767.4
429641,6998691,other,river_cl,,,N,767.3
429417,6998496,other,river_cl,,,N,766.9
430645,7213906,other,river_cl,,,N,766.8
468624,7641400,other,river_cl,,,N,766.5
430508,6999654,other,river_cl,,,N,766.2
432903,7000466,other,river_cl,,,N,766.1
429683,6998733,other,river_cl,,,N,765.9
430067,7641486,other,river_cl,,,N,765.9
430696,7000187,other,river_cl,,,N,765.5
472589,7214690,other,river_cl,,,N,765.1
468658,7641031,other,river_cl,,,N,765.1
468633,7641006,other,river_cl,,,N,764.9
429242,7640862,other,river_cl,,,N,764.8
430545,7213758,other,river_cl,,,N,764.7
469892,7214105,other,river_cl,,,N,764.5
469125,6998847,other,river_cl,,,N,764.4
429291,7641275,other,river_cl,,,N,764.2
429778,6998826,other,river_cl,,,N,764.2
429940,6999198,other,river_cl,,,N,763.9
430100,6999434,other,river_cl,,,N,763.9
429774,6998820,other,river_cl,,,N,763.8
430500,6999667,other,river_cl,,,N,763.4
430376,6999911,other,river_cl,,,N,763.3
429842,6999108,other,river_cl,,,N,763.2
468497,7641268,other,river_cl,,,N,763.1
430514,6999689,other,river_cl,,,N,762.6
430333,6999873,other,river_cl,,,N,762.4
469289,6999184,other,river_cl,,,N,762.2
429780,6998828,other,river_cl,Wainuiomata Stream,Wainuiomata Stream,N,762.0
470178,6999795,other,river_cl,,,N,762.0
430414,6999944,other,river_cl,,,N,761.8
470550,7000319,other,river_cl,,,N,761.4
432907,7000471,other,river_cl,,,N,761.2
468826,7212410,other,river_cl,Tūrere Stream,Turere Stream,Y,761.0
469724,7213611,other,river_cl,,,N,760.7
469448,7641489,other,river_cl,,,N,760.6
470529,7000300,other,river_cl,,,N,760.5
470035,8171190,other,river_cl,,,N,760.4
430156,6999485,other,river_cl,,,N,760.2
468606,7641373,other,river_cl,Mākara Stream,Makara Stream,Y,760.1
430254,6999590,other,river_cl,,,N,760.0
479139,7225039,other,river_cl,,,N,760.0
470547,7000314,other,river_cl,,,N,759.7
472911,7215021,other,river_cl,,,N,759.7
430178,6999509,other,river_cl,,,N,759.6
469739,7213624,other,river_cl,,,N,759.4
430148,6999471,other,river_cl,,,N,758.8
430716,7000205,other,river_cl,,,N,758.7
430439,6999980,other,river_cl,,,N,757.8
429323,7640944,other,river_cl,,,N,757.5
430323,6999866,other,river_cl,,,N,757.2
469508,7213408,other,river_cl,Mill Creek,Mill Creek,N,757.1
430862,7000352,other,river_cl,,,N,757.0
469592,7213479,other,river_cl,,,N,756.9
468749,6998569,other,river_cl,,,N,756.8
430764,7000248,other,river_cl,,,N,755.9
430574,6999748,other,river_cl,,,N,755.8
430174,6999503,other,river_cl,,,N,755.5
469992,7213681,other,river_cl,,,N,755.5
469067,6998795,other,river_cl,,,N,755.4
430761,7000255,other,river_cl,,,N,755.3
429513,6998599,other,river_cl,Thistle Stream,Thistle Stream,N,755.3
469488,7641510,other,river_cl,,,N,755.1
430091,6999425,other,river_cl,,,N,754.9
429919,6999183,other,river_cl,,,N,754.8
430483,7000022,other,river_cl,,,N,754.5
429390,7641022,other,river_cl,,,N,754.1
429912,6999179,other,river_cl,,,N,754.0
429369,7640923,other,river_cl,,,N,753.7
430042,7641465,other,river_cl,,,N,753.6
430385,6999921,other,river_cl,,,N,753.4
429477,7212319,other,river_cl,,,N,753.1
430435,6999973,other,river_cl,,,N,752.9
430233,6858311,other,river_cl,,,N,752.8
468782,7212361,other,river_cl,,,N,752.7
429830,7213017,other,river_cl,Little Huia Creek,Little Huia Creek,N,752.4
469523,7213426,other,river_cl,Mill Creek,Mill Creek,N,752.4
469873,7214092,other,river_cl,,,N,752.3
430311,7213976,other,river_cl,,,N,752.0
429736,6998779,other,river_cl,,,N,751.9
469750,7213635,other,river_cl,,,N,751.8
432819,7000392,other,river_cl,,,N,751.6
432917,7000480,other,river_cl,,,N,751.5
429489,6998570,other,river_cl,,,N,751.3
430529,6999706,other,river_cl,,,N,751.1
472648,7000391,other,river_cl,,,N,750.9
470150,7213835,other,river_cl,,,N,750.9
469433,7641455,other,river_cl,,,N,750.4
469489,7641508,other,river_cl,,,N,750.0
472426,7000099,other,river_cl,,,N,749.9
468526,7641297,other,river_cl,Mākara Stream,Makara Stream,Y,749.9
429773,6998821,other,river_cl,,,N,749.6
430772,7000264,other,river_cl,,,N,749.4
429507,7212351,other,river_cl,Graces Stream,Graces Stream,N,749.4
432921,7000485,other,river_cl,,,N,749.0
430092,6999426,other,river_cl,,,N,748.6
430269,6999607,other,river_cl,,,N,748.3
472757,7214861,other,river_cl,,,N,748.0
430693,7000185,other,river_cl,,,N,747.8
470167,8171195,other,river_cl,,,N,747.7
430047,7641058,other,river_cl,,,N,747.4
432810,7000265,other,river_cl,,,N,747.2
470475,7214528,other,river_cl,,,N,746.7
469424,7641451,other,river_cl,,,N,746.6
470063,7213743,other,river_cl,,,N,746.1
432877,7000440,other,river_cl,,,N,746.0
437786,7225127,other,river_cl,,,N,745.6
469779,7213999,other,river_cl,,,N,745.5
430572,6999746,other,river_cl,,,N,745.2
470514,7000289,other,river_cl,,,N,744.8
429663,6998715,other,river_cl,,,N,744.7
470322,7214375,other,river_cl,,,N,744.6
432666,7000124,other,river_cl,Remutaka Stream,Remutaka Stream,N,744.5
470344,7214398,other,river_cl,,,N,744.2
429716,6998769,other,river_cl,,,N,743.5
470304,7214352,other,river_cl,,,N,743.2
469936,7214151,other,river_cl,,,N,742.8
429435,6998518,other,river_cl,Matai Stream,Matai Stream,N,742.8
429228,7640985,other,river_cl,,,N,742.1
430426,6999969,other,river_cl,,,N,742.1
432800,7000378,other,river_cl,Remutaka Stream,Remutaka Stream,N,742.0
469745,7213630,other,river_cl,,,N,741.6
472633,7214729,other,river_cl,,,N,741.5
432909,7214933,other,river_cl,,,N,741.4
430591,6999764,other,river_cl,,,N,741.1
430382,6999920,other,river_cl,,,N,741.0
430495,6999659,other,river_cl,,,N,740.9
429224,7640858,other,river_cl,,,N,740.2
470308,7000175,other,river_cl,Wainui Stream,Wainui Stream,N,740.1
430296,6999631,other,river_cl,,,N,739.6
479127,7008626,other,river_cl,,,N,739.5
469430,7641462,other,river_cl,Ohariu Stream,Ohariu Stream,N,738.9
469674,6999564,other,river_cl,,,N,738.9
430702,7214391,other,river_cl,,,N,738.7
429240,6998486,other,river_cl,,,N,738.6
469912,6999970,other,river_cl,,,N,738.1
430488,7000025,other,river_cl,,,N,737.4
429460,6998542,other,river_cl,,,N,737.1
470334,7214387,other,river_cl,,,N,736.3
430511,6999680,other,river_cl,,,N,735.8
468689,6998509,other,river_cl,,,N,735.6
470031,6999686,other,river_cl,Kakaho Stream,Kakaho Stream,N,735.5
470239,7213918,other,river_cl,,,N,735.1
469325,7213160,other,river_cl,,,N,734.9
430357,6999894,other,river_cl,,,N,734.9
429811,7212976,other,river_cl,North Boulder Creek,North Boulder Creek,N,734.8
430150,6999477,other,river_cl,,,N,734.5
430226,6999556,other,river_cl,,,N,734.1
429366,7640998,other,river_cl,,,N,734.0
469454,7641082,other,river_cl,,,N,733.7
430105,6999441,other,river_cl,,,N,733.6
468553,7640927,other,river_cl,,,N,733.4
429662,6998714,other,river_cl,,,N,733.2
470234,7213915,other,river_cl,,,N,733.0
430387,6999926,other,river_cl,,,N,732.9
469436,7641467,other,river_cl,,,N,732.6
470213,6999814,other,river_cl,,,N,732.2
470249,7213930,other,river_cl,,,N,731.7
430188,6999520,other,river_cl,,,N,731.4
429234,6998482,other,river_cl,,,N,731.2
469192,6999105,other,river_cl,,,N,730.6
429707,6998751,other,river_cl,,,N,730.4
468575,7640929,other,river_cl,,,N,730.1
430013,7640981,other,river_cl,,,N,730.0
472680,7000408,other,river_cl,,,N,729.9
432954,7214997,other,river_cl,,,N,729.8
470427,7214485,other,river_cl,,,N,729.6
430052,7641069,other,river_cl,,,N,729.5
429839,7213026,other,river_cl,,,N,729.1
429362,7640993,other,river_cl,,,N,728.6
429397,7641029,other,river_cl,,,N,728.6
430547,6999722,other,river_cl,,,N,728.6
469601,7213491,other,river_cl,,,N,728.4
468463,7641231,other,river_cl,Oteranga Stream,Oteranga Stream,N,728.2
430095,7641102,other,river_cl,,,N,728.1
470373,7214411,other,river_cl,,,N,728.1
432889,7000455,other,river_cl,,,N,727.8
430544,6999719,other,river_cl,,,N,727.8
430327,6999868,other,river_cl,,,N,727.7
432789,7000365,other,river_cl,,,N,727.4
429693,6998742,other,river_cl,Graces Stream,Graces Stream,N,727.4
429772,6998817,other,river_cl,,,N,727.4
468464,7641220,other,river_cl,,,N,726.5
429703,6998758,other,river_cl,,,N,726.3
432828,7000399,other,river_cl,,,N,726.1
468698,7212282,other,river_cl,,,N,726.1
469442,7641472,other,river_cl,,,N,726.1
430015,7640983,other,river_cl,,,N,725.7
468724,6998546,other,river_cl,,,N,725.6
429770,7212630,other,river_cl,,,N,725.6
469310,6999200,other,river_cl,,,N,725.5
429743,6998793,other,river_cl,,,N,724.5
429819,6999088,other,river_cl,,,N,724.0
469633,6999539,other,river_cl,,,N,724.0
429804,7212689,other,river_cl,,,N,723.7
430675,7214355,other,river_cl,,,N,723.4
470359,7000202,other,river_cl,,,N,723.2
470336,7214390,other,river_cl,,,N,723.2
430275,8171085,other,river_cl,,,N,723.1
470207,6999811,other,river_cl,,,N,723.0
470015,7213698,other,river_cl,,,N,722.9
430844,7000336,other,river_cl,Putaputa Stream,Putaputa Stream,N,722.8
469348,7213179,other,river_cl,,,N,722.7
429349,7640970,other,river_cl,,,N,722.4
430757,7000250,other,river_cl,,,N,722.3
430035,7641056,other,river_cl,,,N,722.2
468461,7641219,other,river_cl,,,N,722.1
468430,7212237,other,river_cl,Gollans Stream,Gollans Stream,N,721.7
430183,7213487,other,river_cl,Wainuiomata Stream,Wainuiomata Stream,N,721.6
468727,7212307,other,river_cl,,,N,721.5
429341,7640958,other,river_cl,,,N,721.3
469002,6998749,other,river_cl,Scholes Creek,Scholes Creek,N,721.1
468739,7212322,other,river_cl,,,N,720.7
470029,7213717,other,river_cl,,,N,720.6
430252,6999591,other,river_cl,,,N,720.5
469641,6999544,other,river_cl,,,N,719.8
429389,7641019,other,river_cl,,,N,719.5
469344,7213167,other,river_cl,,,N,719.3
469485,7641509,other,river_cl,Takapu Stream,Takapu Stream,N,718.9
429462,6998545,other,river_cl,,,N,718.8
469760,7213977,other,river_cl,,,N,718.6
430811,7000301,other,river_cl,,,N,718.1
429647,6998698,other,river_cl,,,N,718.0
470139,7213822,other,river_cl,Taupō Stream,Taupo Stream,Y,717.9
430616,6999786,other,river_cl,,,N,717.9
430832,7000323,other,river_cl,,,N,717.7
469984,7213673,other,river_cl,,,N,717.7
469269,7213099,other,river_cl,,,N,717.5
429913,7213114,other,river_cl,,,N,717.5
470573,7214620,other,river_cl,,,N,717.3
429797,7212674,other,river_cl,,,N,717.3
430633,7213883,other,river_cl,,,N,717.3
470324,7214376,other,river_cl,,,N,716.8
470004,8171186,other,river_cl,,,N,716.7
469529,7213434,other,river_cl,,,N,715.8
469456,7641484,other,river_cl,,,N,715.6
472846,7000482,other,river_cl,,,N,715.4
430482,7000021,other,river_cl,,,N,715.2
469497,7213399,other,river_cl,,,N,715.2
430195,6999527,other,river_cl,,,N,715.0
468548,7640924,other,river_cl,,,N,714.9
430560,6999736,other,river_cl,,,N,714.9
469001,6998748,other,river_cl,,,N,714.4
468992,7212531,other,river_cl,Graces Stream,Graces Stream,N,714.4
429351,7641382,other,river_cl,,,N,714.4
470301,7213973,other,river_cl,,,N,714.3
470395,7000232,other,river_cl,,,N,714.0
469314,6999203,other,river_cl,,,N,713.7
469526,7213430,other,river_cl,,,N,713.5
469324,6999211,other,river_cl,,,N,713.1
468841,7212427,other,river_cl,,,N,712.9
469477,7641093,other,river_cl,,,N,712.8
430694,7214377,other,river_cl,,,N,712.7
472668,7000402,other,river_cl,,,N,712.6
430239,6999574,other,river_cl,,,N,712.4
437714,7008628,other,river_cl,,,N,712.0
468617,7641384,other,river_cl,,,N,712.0
430198,7213500,other,river_cl,,,N,712.0
429521,6998606,other,river_cl,Greens Stream,Greens Stream,N,711.9
430779,7000269,other,river_cl,,,N,711.8
469328,7213164,other,river_cl,,,N,711.3
430196,6999528,other,river_cl,,,N,711.3
443217,7008826,other,river_cl,,,N,711.2
468596,7641361,other,river_cl,,,N,711.2
429364,7640995,other,river_cl,,,N,710.9
432901,7000465,other,river_cl,,,N,710.8
469966,8171185,other,river_cl,,,N,710.6
429910,6999178,other,river_cl,,,N,710.6
430384,6999919,other,river_cl,,,N,710.5
429846,7213043,other,river_cl,,,N,710.4
430074,7641488,other,river_cl,,,N,710.3
430641,6999817,other,river_cl,,,N,710.2
498042,7225355,other,river_cl,,,N,710.1
472813,7214920,other,river_cl,,,N,709.9
470405,7214458,other,river_cl,,,N,709.8
430363,6999901,other,river_cl,,,N,709.8
432891,7214890,other,river_cl,,,N,709.6
430622,6999791,other,river_cl,,,N,709.2
472458,7000122,other,river_cl,,,N,709.1
429327,7640945,other,river_cl,,,N,709.0
430535,6999715,other,river_cl,,,N,708.5
432959,7000521,other,river_cl,,,N,708.4
443253,7225374,other,river_cl,,,N,708.3
472622,7214712,other,river_cl,,,N,708.2
497955,7008828,other,river_cl,,,N,708.2
430393,6999936,other,river_cl,,,N,708.1
470411,7214467,other,river_cl,,,N,708.1
472626,7214726,other,river_cl,,,N,708.1
430518,6999683,other,river_cl,Kakaho Stream,Kakaho Stream,N,707.4
469861,7214080,other,river_cl,,,N,707.2
468772,7212347,other,river_cl,,,N,706.8
429756,7212618,other,river_cl,,,N,706.8
469059,7212604,other,river_cl,,,N,706.6
432832,7214771,other,river_cl,Puffer Creek,Puffer Creek,N,706.5
469755,7213639,other,river_cl,,,N,706.5
469949,6999994,other,river_cl,,,N,706.0
429381,7641008,other,river_cl,,,N,705.7
429954,6999219,other,river_cl,,,N,705.2
430189,7213490,other,river_cl,,,N,705.2
430056,7641072,other,river_cl,,,N,705.2
469012,6998761,other,river_cl,,,N,705.1
429717,6998727,other,river_cl,Scholes Creek,Scholes Creek,N,704.9
429530,6998611,other,river_cl,Greens Stream,Greens Stream,N,704.6
429750,6998805,other,river_cl,,,N,704.6
430037,7641041,other,river_cl,,,N,704.6
430865,7000355,other,river_cl,,,N,704.5
468551,7641316,other,river_cl,,,N,704.4
469705,7213587,other,river_cl,,,N,704.2
443243,7225296,other,river_cl,,,N,704.0
470482,7214534,other,river_cl,,,N,703.9
468833,7212417,other,river_cl,,,N,703.0
429326,7640942,other,river_cl,,,N,702.5
429309,7641317,other,river_cl,,,N,701.6
430828,7000320,other,river_cl,,,N,701.5
472910,7215022,other,river_cl,,,N,701.4
468721,7212303,other,river_cl,,,N,701.4
430240,6999575,other,river_cl,,,N,701.0
469563,7213450,other,river_cl,,,N,700.9
470149,7213834,other,river_cl,,,N,700.8
468978,7212518,other,river_cl,,,N,700.7
472770,7214849,other,river_cl,,,N,700.6
430624,6999793,other,river_cl,,,N,700.3
472460,7000130,other,river_cl,,,N,699.4
469524,7213428,other,river_cl,,,N,699.4
468425,7640987,other,river_cl,,,N,699.2
429665,6998716,other,river_cl,,,N,699.1
469731,7213619,other,river_cl,,,N,699.1
468500,7641257,other,river_cl,,,N,699.0
430463,7000004,other,river_cl,,,N,698.9
469615,7213501,other,river_cl,,,N,698.2
430551,6999728,other,river_cl,,,N,698.2
430234,6999567,other,river_cl,,,N,697.8
430063,7641076,other,river_cl,Ohariu Stream,Ohariu Stream,N,697.6
498047,7225362,other,river_cl,,,N,696.9
470538,7214591,other,river_cl,,,N,696.8
430330,7213996,other,river_cl,,,N,696.6
472598,7214695,other,river_cl,Remutaka Stream,Remutaka Stream,N,696.3
430301,6999636,other,river_cl,,,N,696.2
443218,7008827,other,river_cl,,,N,696.0
430135,6999647,other,river_cl,,,N,696.0
429562,7212422,other,river_cl,,,N,695.8
469921,6999978,other,river_cl,,,N,695.8
430111,7213416,other,river_cl,,,N,695.6
443211,7008821,other,river_cl,Frances Stream,Frances Stream,N,695.3
469421,7641446,other,river_cl,,,N,694.8
469470,7641495,other,river_cl,,,N,694.7
430847,7000338,other,river_cl,,,N,694.2
430717,7000210,other,river_cl,,,N,694.1
430587,6999759,other,river_cl,,,N,693.8
468605,7641367,other,river_cl,,,N,693.4
429307,7641306,other,river_cl,,,N,693.3
430167,6999497,other,river_cl,,,N,692.7
430705,7214394,other,river_cl,,,N,692.6
432948,7000511,other,river_cl,,,N,692.4
430320,6999862,other,river_cl,,,N,692.0
429551,6998626,other,river_cl,,,N,691.9
470523,7000296,other,river_cl,,,N,691.8
469693,7213575,other,river_cl,Pāuatahanui Stream,Pauatahanui Stream,Y,691.2
470039,7213705,other,river_cl,,,N,691.2
468541,7641304,other,river_cl,,,N,691.0
432795,7000374,other,river_cl,,,N,690.9
430200,6999534,other,river_cl,,,N,690.4
429298,7641292,other,river_cl,,,N,690.2
468767,6998584,other,river_cl,,,N,689.9
468508,7641265,other,river_cl,,,N,689.9
429346,7641380,other,river_cl,,,N,689.6
429817,6999086,other,river_cl,,,N,689.5
430649,6999825,other,river_cl,,,N,689.1
469414,7641393,other,river_cl,,,N,688.9
469445,7641474,other,river_cl,,,N,688.6
432906,7000469,other,river_cl,,,N,688.5
470329,7214380,other,river_cl,,,N,688.4
468592,7641350,other,river_cl,Ōpau Stream,Opau Stream,Y,688.2
469315,7213154,other,river_cl,,,N,687.8
469882,7214101,other,river_cl,,,N,687.6
429531,6998613,other,river_cl,,,N,687.6
430605,6999776,other,river_cl,,,N,687.5
479237,7225135,other,river_cl,,,N,687.4
470522,7000294,other,river_cl,,,N,687.3
469196,6999110,other,river_cl,,,N,687.0
430294,6999628,other,river_cl,,,N,687.0
469092,7212641,other,river_cl,,,N,686.9
430446,6999986,other,river_cl,,,N,686.5
469548,7213437,other,river_cl,,,N,686.5
430444,6999984,other,river_cl,,,N,686.4
430442,6999983,other,river_cl,,,N,686.4
429960,6999230,other,river_cl,,,N,685.8
470551,7214554,other,river_cl,,,N,685.8
469285,7213124,other,river_cl,,,N,685.7
429422,6998500,other,river_cl,,,N,685.3
432804,7000382,other,river_cl,,,N,685.0
472456,7000115,other,river_cl,,,N,684.9
430332,6999871,other,river_cl,,,N,684.8
430383,6999917,other,river_cl,,,N,684.8
443216,7008825,other,river_cl,,,N,684.8
469913,7214133,other,river_cl,,,N,684.8
430401,7214069,other,river_cl,,,N,684.6
468950,7212482,other,river_cl,Gollans Stream,Gollans Stream,N,684.6
430563,6999739,other,river_cl,,,N,684.3
429293,7640915,other,river_cl,,,N,684.2
468966,7212508,other,river_cl,,,N,684.2
430504,6999675,other,river_cl,,,N,684.1
470253,7213933,other,river_cl,,,N,683.9
430593,6999762,other,river_cl,,,N,683.3
468694,7212278,other,river_cl,Red Rock Stream,Red Rock Stream,N,683.0
469812,6999913,other,river_cl,,,N,682.8
468823,7212406,other,river_cl,,,N,682.8
479202,7225098,other,river_cl,,,N,682.7
469443,7641475,other,river_cl,,,N,682.7
470567,7214602,other,river_cl,,,N,682.3
468779,7212358,other,river_cl,,,N,682.1
468486,7640892,other,river_cl,,,N,682.1
472419,7000093,other,river_cl,,,N,682.0
432887,7000453,other,river_cl,,,N,682.0
430527,6999705,other,river_cl,,,N,682.0
432912,7000476,other,river_cl,,,N,681.7
468511,7640905,other,river_cl,,,N,681.4
429236,7212242,other,river_cl,,,N,681.3
468989,7212527,other,river_cl,Graces Stream,Graces Stream,N,680.9
470066,7213748,other,river_cl,,,N,680.6
468751,6998571,other,river_cl,,,N,680.5
470000,7213687,other,river_cl,,,N,680.4
